Timestamp,Age,Gender,City,Position,Experience_Years,Seniority,Main_Tech,Salary,Salary_Bonus,Last_Year_Salary,Last_Year_Salary_Bonus,Vacations,Contract_Duration,Main_Language_Work,Company_Size,Company_Type
25/11/2020 23:01:28,35.0,male,berlin,qa engineer,12,senior,js,63000.0,nan,56000.0,nan,30,unlimited contract,english,101-1000,product
25/11/2020 23:03:43,41.0,male,munich,software engineer,19,senior,java,75000.0,0,73000.0,0,27,unlimited contract,english,101-1000,product
25/11/2020 23:04:36,29.0,male,barcelona,data scientist,0,junior,python,22000.0,2000,11000.0,500,22,unlimited contract,english,51-100,product
25/11/2020 23:08:40,26.0,female,dusseldorf,bi consultant sap/ data engineer,5,middle,abap,65000.0,77000,46000.0,50000,30,unlimited contract,german,up to 10,startup
25/11/2020 23:20:02,32.0,male,paris,devops,12,senior,nan,62000.0,nan,nan,nan,nan,nan,english,1000+,nan
25/11/2020 23:30:07,30.0,male,berlin,data engineer,6,middle,python,65000.0,1000,nan,nan,27,unlimited contract,english,1000+,product
25/11/2020 23:32:29,26.0,male,london,devops,3,middle,"networking, linux, automation, cloud",37000.0,nan,nan,nan,25,unlimited contract,english,51-100,product
25/11/2020 23:42:47,35.0,female,munich,backend developer,4,middle,php,51000.0,4000,47000.0,3500,30,unlimited contract,german,101-1000,insurance
25/11/2020 23:51:01,47.0,male,bölingen,software engineer,25,"no idea, there are no ranges in the firm ",java,70000.0,depends,nan,nan,30,unlimited contract,german,11-50,consulting / agency
25/11/2020 23:57:50,33.0,male,berlin,backend developer,10,head,nan,93000.0,nan,nan,nan,nan,nan,english,101-1000,startup
26/11/2020 00:00:46,44.0,male,kyiv,business analyst,15,head,uml,60000.0,0,nan,nan,30,unlimited contract,english,101-1000,consulting / agency
26/11/2020 00:06:33,40.0,nan,berlin,backend developer,13,senior,python,72000.0,nan,72000.0,0,30,unlimited contract,english,51-100,startup
26/11/2020 00:16:00,32.0,male,berlin,frontend developer,13,senior,javascript,70000.0,1000,65000.0,1000,25,unlimited contract,english,11-50,product
26/11/2020 04:00:49,33.0,male,dusseldorf,data scientist,2,lead,spark,70000.0,6000,60000.0,66000,25,unlimited contract,english,1000+,product
26/11/2020 04:00:56,32.0,male,munich,frontend developer,8,senior,"js, reactjs ",65000.0,5000,nan,nan,30,unlimited contract,english,1000+,product
26/11/2020 04:18:01,26.0,male,berlin,data engineer,4,middle,scala,51000.0,nan,46000.0,nan,30,unlimited contract,english,11-50,consulting / agency
26/11/2020 04:26:30,nan,male,berlin,devops,10,senior,nan,90000.0,nan,80000.0,nan,nan,unlimited contract,english,1000+,product
26/11/2020 05:53:19,22.0,diverse,cologne,qa engineer,1,head,cobol,159000.0,35000,98000.0,23000,45,unlimited contract,german,1000+,product
26/11/2020 06:01:22,43.0,male,berlin,engineering manager,20,lead,java,105000.0,0,105000.0,0,30,unlimited contract,english,1000+,product
26/11/2020 07:06:11,33.0,male,munich,software engineer,11,senior,javascript ,80000.0,nan,nan,64000,30,unlimited contract,english,101-1000,product
26/11/2020 07:14:19,35.0,female,frankfurt,software engineer,1,junior,abap,50000.0,0,50000.0,0,30,unlimited contract,german,51-100,consulting / agency
26/11/2020 08:04:52,28.0,male,munich,frontend developer,5,middle,javascript,72000.0,nan,62000.0,6200,28,unlimited contract,german,11-50,product
26/11/2020 08:35:29,36.0,male,munich,devops,16,senior,sre,105000.0,150000,nan,nan,30,unlimited contract,english,1000+,product
26/11/2020 08:37:49,27.0,male,munich,data engineer,2,junior,python ,49000.0,5000,nan,nan,30,unlimited contract,german,11-50,consulting / agency
26/11/2020 08:39:28,36.0,male,berlin,backend developer,4,middle,java,55000.0,0,55000.0,0,28,unlimited contract,english,101-1000,product
26/11/2020 08:40:22,38.0,male,berlin,backend developer,5,middle,java,66000.0,0,60000.0,60000,28,unlimited contract,english,101-1000,product
26/11/2020 08:40:41,28.0,male,berlin,mobile developer,6,middle,android,85000.0,10000,nan,nan,32,unlimited contract,english,1000+,product
26/11/2020 08:41:29,25.0,male,berlin,mobile developer,8,senior,clojure,85000.0,10000,nan,nan,24,unlimited contract,english,51-100,startup
26/11/2020 08:42:09,30.0,male,berlin,frontend developer,6,senior,javascript,79000.0,10000,77000.0,0,27,unlimited contract,english,1000+,product
26/11/2020 08:46:32,42.0,female,berlin,qa engineer,10,middle,"js, wdio",42000.0,0,32000.0,0,nan,unlimited contract,english,11-50,startup
26/11/2020 09:02:41,30.0,male,berlin,backend developer,8,middle,python,74000.0,11000,72000.0,5000,27,unlimited contract,english,1000+,product
26/11/2020 09:09:03,28.0,male,berlin,backend developer,8,lead,ruby,67000.0,nan,62000.0,nan,28,unlimited contract,english,51-100,startup
26/11/2020 09:13:05,32.0,female,berlin,devops,9,middle,"terraform, kubernetes, aws, gcp, ansible, puppet",74000.0,10000,65000.0,nan,40,unlimited contract,english,101-1000,product
26/11/2020 09:20:23,29.0,male,berlin,frontend developer,3,middle,javascript ,48000.0,0,nan,nan,26,unlimited contract,english,51-100,consulting / agency
26/11/2020 09:26:37,30.0,female,karlsruhe,product manager,8,middle,nan,57760.0,6710,nan,nan,30,unlimited contract,english,11-50,product
26/11/2020 09:38:35,35.0,male,berlin,software engineer,13,lead,typescript,103000.0,200000,92000.0,25000,29,unlimited contract,english,101-1000,startup
26/11/2020 09:40:54,33.0,male,berlin,frontend developer,10,senior,js,74000.0,nan,66000.0,nan,28,unlimited contract,english,101-1000,startup
26/11/2020 09:49:16,34.0,male,berlin,backend developer,13,senior,elixir,70000.0,0,nan,nan,30,unlimited contract,english,101-1000,product
26/11/2020 09:50:38,25.0,male,berlin,backend developer,6,senior,go,86000.0,nan,80000.0,5000,28,unlimited contract,english,101-1000,startup
26/11/2020 09:51:53,42.0,female,berlin,qa engineer,5,middle,java,46000.0,nan,46000.0,nan,26,unlimited contract,english,51-100,product
26/11/2020 10:07:39,25.0,female,tampere (finland),computer vision researcher,3,junior,python,23000.0,23000,nan,nan,30,temporary contract,english,51-100,science institute 
26/11/2020 10:11:01,40.0,male,berlin,backend developer,14,lead,spring,135000.0,0,65000.0,0,30,temporary contract,english,101-1000,product
26/11/2020 10:14:19,33.0,male,heidelberg,software engineer,11,senior,python,80000.0,0,nan,78000,30,temporary contract,english,101-1000,research institute
26/11/2020 10:31:07,39.0,male,cologne,teamlead,12,head,php ,75000.0,75000,75000.0,75009,30,unlimited contract,german,up to 10,startup
26/11/2020 10:31:59,24.0,male,berlin,software engineer,2,junior,javascript,50000.0,0,35000.0,35000,30,unlimited contract,german,1000+,product
26/11/2020 10:40:41,24.0,female,prague,software engineer,3,middle,java,29000.0,0,23000.0,0,20,unlimited contract,english,11-50,startup
26/11/2020 10:53:48,39.0,male,berlin,engineering manager,15,lead,java,78000.0,12000,78000.0,12000,30,unlimited contract,german,101-1000,product
26/11/2020 10:59:10,33.0,male,amsterdam,backend developer,8,senior,c#,75000.0,nan,56000.0,nan,27,temporary contract,english,11-50,product
26/11/2020 11:10:50,26.0,male,berlin,backend developer,2.5,middle,java,60000.0,nan,nan,nan,26,unlimited contract,english,101-1000,product
26/11/2020 11:13:18,29.0,male,berlin,software engineer,6,middle,swift,70000.0,0,nan,nan,28,unlimited contract,english,1000+,product
26/11/2020 11:33:16,29.0,female,berlin,software engineer,5,middle,php,55000.0,nan,47000.0,nan,24,unlimited contract,english,11-50,startup
26/11/2020 11:45:08,32.0,male,prague,software engineer,8,senior,"c, c++",36000.0,3600,26000.0,2600,25,unlimited contract,czech,1000+,product
26/11/2020 11:46:05,34.0,male,hannover,hardware engineer,12,senior,nan,56000.0,0,56000.0,0,30,unlimited contract,english,up to 10,product
26/11/2020 11:49:59,30.0,male,berlin,backend developer,9,head,java,85000.0,nan,80000.0,nan,25,unlimited contract,english,51-100,startup
26/11/2020 11:50:35,31.0,male,berlin,nlp engineer,7,middle,python,80000.0,12000,65000.0,0,28,unlimited contract,english,1000+,product
26/11/2020 12:20:03,33.0,male,berlin,mobile developer,8,senior,swift,75000.0,1000,75000.0,1000,30,unlimited contract,english,1000+,product
26/11/2020 12:21:47,31.0,female,berlin,software engineer,1,junior,react,57000.0,1000,54000.0,1000,30,unlimited contract,english,1000+,retail
26/11/2020 12:47:20,36.0,male,frankfurt,software engineer,16,middle,.net,65000.0,0,65000.0,0,30,unlimited contract,german,51-100,consulting / agency
26/11/2020 13:35:07,30.0,male,berlin,devops,7,middle,nan,80000.0,nan,nan,nan,30,unlimited contract,english,1000+,startup
26/11/2020 14:10:57,30.0,male,berlin,mobile developer,8,senior,swift,60000.0,nan,nan,nan,50,temporary contract,english,up to 10,consulting / agency
26/11/2020 14:37:05,27.0,male,bucharest,qa engineer,1,junior,javascript,11000.0,nan,nan,nan,nan,nan,nan,nan,nan
26/11/2020 14:48:23,39.0,male,berlin,software engineer,19,senior,golang,87000.0,97000,82000.0,92000,unlimited,unlimited contract,english,11-50,startup
26/11/2020 14:53:30,30.0,male,munich,software engineer,10,senior,офмф,79000.0,nan,nan,nan,nan,unlimited contract,english,11-50,product
26/11/2020 15:14:31,32.0,male,berlin,software engineer,11,senior,c++,100000.0,10000,nan,nan,30,unlimited contract,english,1000+,product
26/11/2020 15:29:49,35.0,male,berlin,backend developer,12,senior,php,54000.0,nan,nan,nan,27,unlimited contract,english,101-1000,product
26/11/2020 15:31:02,34.0,male,berlin,data scientist,6,senior,python,80000.0,10000,76000.0,0,27,unlimited contract,english,1000+,product
26/11/2020 15:37:45,26.0,male,berlin,data scientist,4,middle,python,60000.0,6000,60000.0,6000,27,unlimited contract,english,1000+,ecommerce
26/11/2020 16:20:53,29.0,male,helsinki,mobile developer,7,senior,kotlin,64000.0,1100,nan,nan,30,unlimited contract,english,51-100,consulting / agency
26/11/2020 17:08:47,42.0,male,berlin,frontend developer,18,senior,react js,850000.0,95000,75000.0,82000,35,unlimited contract,english,101-1000,product
26/11/2020 17:24:39,31.0,male,berlin,software engineer,12,senior,java,60000.0,nan,55000.0,nan,27,unlimited contract,english,1000+,product
26/11/2020 17:25:10,30.0,male,berlin,backend developer,8,senior,nan,73000.0,nan,nan,nan,25,unlimited contract,english,51-100,startup
26/11/2020 17:27:56,33.0,male,berlin,software engineer,10,senior,python,80000.0,10000,70000.0,0,28,unlimited contract,english,1000+,product
26/11/2020 17:45:29,28.0,male,berlin,data engineer,6,middle,python,83000.0,0,75000.0,0,30,unlimited contract,english,1000+,product
26/11/2020 18:08:57,33.0,male,prague,designer (ui/ux),7,senior,nan,42000.0,nan,39000.0,nan,24,unlimited contract,english,1000+,product
26/11/2020 18:57:33,35.0,male,düsseldorf,data scientist,3,middle,python,68000.0,8000,60000.0,8000,26,unlimited contract,english,51-100,e-commerce
26/11/2020 19:22:38,35.0,male,berlin,sap consultant,16,senior,python,100000.0,30000,100000.0,30000,30,unlimited contract,english,1000+,product
26/11/2020 19:22:45,31.0,male,berlin,software engineer,8,senior,typescript ,80000.0,0,nan,nan,28,unlimited contract,english,1000+,product
26/11/2020 19:25:56,32.0,male,siegen,software engineer,13,junior,c,48000.0,nan,nan,nan,28,unlimited contract,english,51-100,product
26/11/2020 20:19:33,38.0,male,berlin,software engineer,15,senior,go,75000.0,0,73000.0,0,28,unlimited contract,english,101-1000,product
26/11/2020 20:19:38,29.0,male,berlin,engineering manager,9,lead,go,85000.0,nan,nan,nan,27,unlimited contract,english,101-1000,product
26/11/2020 20:41:46,33.0,male,berlin,backend developer,13,senior,java,110000.0,nan,nan,nan,24,unlimited contract,english,101-1000,product
26/11/2020 20:57:32,30.0,male,berlin,devops,7,senior,nan,70000.0,10000,70000.0,10000,26,unlimited contract,english,101-1000,product
26/11/2020 21:13:25,28.0,male,berlin,fullstack developer,6,senior,javascript,75000.0,nan,60000.0,nan,23+,unlimited contract,english,11-50,startup
26/11/2020 21:13:28,32.0,male,berlin,senior data engineer,9,senior,python,90000.0,nan,85000.0,nan,30,unlimited contract,english,51-100,startup
26/11/2020 21:19:48,39.0,male,berlin,frontend developer,10,senior,javascript,85000.0,nan,nan,nan,27,unlimited contract,english,101-1000,product
26/11/2020 21:22:59,31.0,male,minsk,frontend developer,6,senior,typescript/angular,110000.0,nan,90000.0,nan,30,unlimited contract,english,11-50,product
26/11/2020 21:29:02,33.0,male,berlin,software engineer,10,senior,golang,110000.0,7000,110000.0,7000,30,unlimited contract,english,101-1000,product
26/11/2020 21:30:58,30.0,male,berlin,qa engineer,8,senior,python,68000.0,nan,66000.0,nan,30,unlimited contract,english,51-100,startup
26/11/2020 21:35:14,39.0,female,munich,devops,11,lead,nan,93000.0,nan,93000.0,nan,30,unlimited contract,german,1000+,product
26/11/2020 21:42:38,30.0,female,düsseldorf ,analyst,2,junior,r,45000.0,nan,nan,nan,28,unlimited contract,english,1000+,product
26/11/2020 21:49:57,37.0,male,munich,software engineer,15,senior,c#,80000.0,nan,65000.0,nan,30,unlimited contract,german,51-100,consulting / agency
26/11/2020 21:50:13,42.0,male,berlin,software engineer,20,senior,php,65000.0,5000,63000.0,10000,27,unlimited contract,english,101-1000,startup
26/11/2020 22:09:35,28.0,male,munich,it manager,6,middle,nan,65000.0,10000,58000.0,65000,28,unlimited contract,english,51-100,consulting / agency
26/11/2020 22:35:44,31.0,male,nuremberg,qa engineer,9,middle,java,60000.0,65000,57000.0,59000,30,unlimited contract,english,1000+,product
26/11/2020 22:41:33,20.0,male,berlin,mobile developer,5,lead,c#,240000.0,15000+-,nan,nan,27,unlimited contract,english,1000+,product
26/11/2020 22:44:06,34.0,female,berlin,qa engineer,1 (as qa engineer) / 11 in total,senior,python,60000.0,2000,36000.0,0,28,unlimited contract,german,1000+,product
26/11/2020 23:22:43,38.0,male,berlin,head of it ,15,head,nan,80000.0,5000,75000.0,nan,30,unlimited contract,english,101-1000,product
26/11/2020 23:26:02,35.0,male,berlin,engineering manager,20,lead,go,85000.0,0,75000.0,0,26,unlimited contract,english,11-50,product
26/11/2020 23:34:45,31.0,male,munich,software engineer,14,senior,c++,75000.0,0,nan,nan,30,unlimited contract,english,101-1000,consulting / agency
26/11/2020 23:40:18,37.0,male,berlin,software engineer,11,senior,python,73000.0,30000,67000.0,0,28,unlimited contract,english,101-1000,product
26/11/2020 23:45:20,37.0,male,berlin,backend developer,12,lead,kotlin/php,90000.0,nan,84000.0,nan,28,unlimited contract,english,11-50,product
27/11/2020 00:02:27,34.0,male,berlin,mobile developer,9,senior,ios,80000.0,10000,67000.0,0,27,unlimited contract,english,1000+,product
27/11/2020 00:29:36,25.0,male,marseille,data scientist,1,junior,python,42000.0,50000,nan,nan,30,unlimited contract,english,up to 10,startup
27/11/2020 00:33:53,42.0,male,friedrichshafen,software engineer,20,senior,c++,70000.0,nan,nan,nan,30,unlimited contract,english,101-1000,product
27/11/2020 00:35:10,35.0,female,berlin,product manager,13,senior,nan,85000.0,nan,64000.0,nan,26,unlimited contract,english,101-1000,product
27/11/2020 06:57:33,37.0,male,berlin,qa engineer,8,middle,nan,54000.0,nan,54000.0,nan,30,unlimited contract,german,101-1000,product
27/11/2020 08:08:17,33.0,female,berlin,data scientist,8,senior,python ,77000.0,0,70000.0,0,27,unlimited contract,english,1000+,product
27/11/2020 09:50:36,26.0,female,moscow,frontend developer,6,senior,javascript,33000.0,0,27000.0,0,nan,unlimited contract,russian,101-1000,product
27/11/2020 10:25:49,46.0,male,stuttgart,software engineer,13,middle,c++,70000.0,3000,68000.0,0,30,unlimited contract,english,1000+,product
27/11/2020 10:43:49,30.0,male,berlin,devops,11,senior,nan,80000.0,nan,75000.0,nan,26,unlimited contract,english,101-1000,product
27/11/2020 11:04:39,34.0,male,berlin,lead software developer,13,lead,c#,65000.0,0,65000.0,0,30,unlimited contract,english,51-100,product
27/11/2020 11:09:58,35.0,male,berlin,software engineer,15,senior,java,85000.0,0,85000.0,0,25,unlimited contract,english,11-50,product
27/11/2020 11:44:47,27.0,male,berlin,backend developer,4,senior,go,70000.0,nan,nan,nan,25,unlimited contract,english,11-50,startup
27/11/2020 11:46:07,31.0,male,berlin,software engineer,7,lead,python,80000.0,10000,85000.0,0,28,unlimited contract,english,1000+,product
27/11/2020 11:53:47,24.0,male,berlin,software engineer,2,junior,java,60000.0,0,60000.0,0,28,unlimited contract,german,up to 10,consulting / agency
27/11/2020 12:01:25,28.0,male,berlin,data engineer,7,senior,python,90000.0,nan,75000.0,nan,27,unlimited contract,english,101-1000,startup
27/11/2020 12:03:55,42.0,male,berlin,backend developer,18,middle,php,53000.0,nan,nan,nan,26,unlimited contract,english,11-50,product
27/11/2020 12:05:25,27.0,male,berlin,data scientist,5,middle,python,55000.0,0,nan,nan,24,unlimited contract,english,51-100,product
27/11/2020 12:16:02,30.0,male,hannover,software engineer,5,middle,python,45000.0,0,45000.0,0,30,unlimited contract,english,up to 10,startup
27/11/2020 12:20:51,nan,male,berlin,data engineer,11,middle,python,68000.0,0,nan,nan,28,unlimited contract,english,1000+,product
27/11/2020 12:26:33,26.0,male,berlin,software engineer,2,middle,typescript,58000.0,3000,nan,nan,28,unlimited contract,english,1000+,consulting / agency
27/11/2020 12:30:01,37.0,male,walldorf,nlp engineer,15,lead,python,80000.0,15000,75000.0,15000,30,unlimited contract,english,1000+,product
27/11/2020 12:33:03,nan,male,hamburg,software engineer,12,senior,java,80000.0,nan,80000.0,nan,30,temporary contract,german,nan,consulting / agency
27/11/2020 12:42:00,39.0,male,munich,software engineer,8,senior,python,130000.0,50000,125000.0,50000,30,unlimited contract,english,1000+,product
